Date,pred_score
20-Aug-23,0.8
20-Aug-23,0.2
20-Aug-23,-0.8
19-Aug-23,-0.2
19-Aug-23,0.1
19-Aug-23,-0.3
19-Aug-23,0.4
19-Aug-23,-0.7
19-Aug-23,-0.5
19-Aug-23,-0.3
19-Aug-23,-0.4
19-Aug-23,-0.2
18-Aug-23,-0.1
18-Aug-23,-0.9
18-Aug-23,-0.5
18-Aug-23,-0.6
18-Aug-23,-0.4
18-Aug-23,0.9
18-Aug-23,-0.8
18-Aug-23,-0.3
18-Aug-23,-0.7
18-Aug-23,0
18-Aug-23,-0.3
18-Aug-23,-0.8
18-Aug-23,0.2
18-Aug-23,0.8
18-Aug-23,0.5
18-Aug-23,-0.9
18-Aug-23,-0.5
18-Aug-23,-0.2
18-Aug-23,-0.9
18-Aug-23,0.1
18-Aug-23,0.4
18-Aug-23,-0.8
18-Aug-23,0.9
18-Aug-23,0.1
18-Aug-23,-0.4
17-Aug-23,-0.7
17-Aug-23,-0.3
17-Aug-23,-0.8
17-Aug-23,0.2
17-Aug-23,-0.9
17-Aug-23,-0.5
17-Aug-23,0.4
17-Aug-23,-0.3
17-Aug-23,-0.2
17-Aug-23,-0.4
17-Aug-23,-0.2
17-Aug-23,0
17-Aug-23,0.3
17-Aug-23,0.4
17-Aug-23,-0.3
17-Aug-23,0.2
17-Aug-23,-0.1
17-Aug-23,0.6
17-Aug-23,0.7
17-Aug-23,-0.1
17-Aug-23,0.1
17-Aug-23,-0.7
17-Aug-23,-0.8
17-Aug-23,-0.2
17-Aug-23,-0.3
17-Aug-23,-0.6
16-Aug-23,0
16-Aug-23,0.2
16-Aug-23,0.5
16-Aug-23,0.3
16-Aug-23,-0.6
16-Aug-23,0.4
16-Aug-23,-0.5
16-Aug-23,0.1
16-Aug-23,-0.7
16-Aug-23,0.8
16-Aug-23,0.5
16-Aug-23,-0.6
16-Aug-23,-0.8
16-Aug-23,0
16-Aug-23,0.6
16-Aug-23,0.1
16-Aug-23,-0.7
25-Mar-24,-0.8
25-Mar-24,0.7
25-Mar-24,-0.5
25-Mar-24,0.3
25-Mar-24,0.8
25-Mar-24,0.4
25-Mar-24,-0.2
25-Mar-24,-0.4
25-Mar-24,0.2
25-Mar-24,-0.3
25-Mar-24,0.3
24-Mar-24,0.4
24-Mar-24,0.1
24-Mar-24,-0.4
24-Mar-24,0.7
24-Mar-24,-0.3
16-Aug-23,-0.2
16-Aug-23,-0.6
16-Aug-23,-0.3
16-Aug-23,-0.5
16-Aug-23,0.3
16-Aug-23,-0.4
15-Aug-23,0.5
15-Aug-23,0.2
15-Aug-23,0.6
15-Aug-23,-0.9
15-Aug-23,0.3
15-Aug-23,0.2
15-Aug-23,0.6
15-Aug-23,-0.8
15-Aug-23,-0.1
15-Aug-23,-0.8
15-Aug-23,0.4
15-Aug-23,0.3
15-Aug-23,-0.6
15-Aug-23,-0.7
15-Aug-23,0.8
15-Aug-23,-0.7
15-Aug-23,-0.4
15-Aug-23,-0.5
15-Aug-23,-0.5
15-Aug-23,-0.2
15-Aug-23,-0.7
15-Aug-23,-0.6
15-Aug-23,-0.7
15-Aug-23,-0.3
15-Aug-23,-0.2
15-Aug-23,0.1
14-Aug-23,-0.3
14-Aug-23,-0.4
14-Aug-23,0.7
14-Aug-23,0.3
14-Aug-23,-0.6
14-Aug-23,0.8
14-Aug-23,-0.2
14-Aug-23,0.1
14-Aug-23,-0.5
14-Aug-23,-0.4
14-Aug-23,0.5
14-Aug-23,0.4
14-Aug-23,0.2
14-Aug-23,0.4
14-Aug-23,0.1
14-Aug-23,-0.6
14-Aug-23,-0.8
14-Aug-23,0.3
14-Aug-23,0.3
14-Aug-23,0.2
14-Aug-23,-0.3
14-Aug-23,-0.4
14-Aug-23,0.6
14-Aug-23,0.1
14-Aug-23,-0.7
13-Aug-23,0.4
13-Aug-23,-0.4
13-Aug-23,0.1
13-Aug-23,-0.3
13-Aug-23,0.3
13-Aug-23,0.1
13-Aug-23,-0.5
13-Aug-23,0.2
12-Aug-23,0.3
12-Aug-23,-0.4
12-Aug-23,0.6
12-Aug-23,0.1
12-Aug-23,0.7
12-Aug-23,0.5
12-Aug-23,-0.7
12-Aug-23,-0.5
12-Aug-23,-0.3
12-Aug-23,-0.2
12-Aug-23,-0.6
12-Aug-23,0.4
12-Aug-23,0.2
11-Aug-23,-0.3
11-Aug-23,-0.4
11-Aug-23,-0.8
11-Aug-23,0.1
11-Aug-23,-0.2
11-Aug-23,0.3
11-Aug-23,-0.7
11-Aug-23,0.1
11-Aug-23,0.3
11-Aug-23,0.1
11-Aug-23,0.4
11-Aug-23,0.7
11-Aug-23,0.8
11-Aug-23,0.5
11-Aug-23,-0.1
11-Aug-23,-0.5
11-Aug-23,0.1
11-Aug-23,0.5
11-Aug-23,-0.9
11-Aug-23,0.5
11-Aug-23,-0.3
11-Aug-23,0.1
11-Aug-23,-0.4
11-Aug-23,-0.3
11-Aug-23,0.6
11-Aug-23,-0.5
10-Aug-23,-0.6
10-Aug-23,-0.2
10-Aug-23,-0.4
10-Aug-23,-0.7
10-Aug-23,-0.7
10-Aug-23,0.1
10-Aug-23,0.2
10-Aug-23,0.7
10-Aug-23,0.3
10-Aug-23,0.4
10-Aug-23,0.1
10-Aug-23,0.3
10-Aug-23,0.6
10-Aug-23,0.1
10-Aug-23,0.5
10-Aug-23,-0.9
10-Aug-23,-0.5
10-Aug-23,0.4
10-Aug-23,-0.6
10-Aug-23,0.4
10-Aug-23,0
10-Aug-23,-0.5
10-Aug-23,0.9
10-Aug-23,-0.2
10-Aug-23,-0.7
10-Aug-23,0.7
10-Aug-23,-0.3
10-Aug-23,-0.8
09-Aug-23,0.1
09-Aug-23,-0.9
09-Aug-23,0.4
09-Aug-23,0.6
09-Aug-23,-0.3
09-Aug-23,0.8
09-Aug-23,-0.6
09-Aug-23,-0.4
09-Aug-23,-0.2
09-Aug-23,-0.3
09-Aug-23,-0.8
09-Aug-23,0.8
09-Aug-23,0.6
09-Aug-23,-0.7
09-Aug-23,0.2
09-Aug-23,0.3
09-Aug-23,0.1
09-Aug-23,-0.9
09-Aug-23,-0.8
09-Aug-23,0.1
09-Aug-23,0.2
09-Aug-23,0.2
09-Aug-23,-0.5
09-Aug-23,0.4
09-Aug-23,0.9
09-Aug-23,-0.4
09-Aug-23,0.3
09-Aug-23,-0.2
24-Mar-24,0.5
24-Mar-24,-0.7
24-Mar-24,0
23-Mar-24,0.8
23-Mar-24,-0.3
23-Mar-24,-0.6
23-Mar-24,-0.7
23-Mar-24,-0.8
23-Mar-24,-0.4
23-Mar-24,-0.1
22-Mar-24,-0.5
22-Mar-24,-0.3
22-Mar-24,0.7
22-Mar-24,0.1
22-Mar-24,0.2
22-Mar-24,0.5
09-Aug-23,-0.3
09-Aug-23,-0.7
09-Aug-23,-0.1
08-Aug-23,0.1
08-Aug-23,0
08-Aug-23,0.8
08-Aug-23,-0.6
08-Aug-23,0.7
08-Aug-23,-0.4
08-Aug-23,-0.2
08-Aug-23,-0.1
08-Aug-23,0.2
08-Aug-23,0.1
08-Aug-23,0.6
08-Aug-23,0.7
08-Aug-23,-0.5
08-Aug-23,-0.3
08-Aug-23,0.3
08-Aug-23,0.6
08-Aug-23,0.4
08-Aug-23,-0.2
08-Aug-23,-0.4
08-Aug-23,-0.8
08-Aug-23,-0.7
08-Aug-23,0.5
08-Aug-23,0.6
08-Aug-23,-0.3
08-Aug-23,0.9
08-Aug-23,0.2
08-Aug-23,-0.2
08-Aug-23,0.1
08-Aug-23,0.3
08-Aug-23,-0.8
07-Aug-23,0
07-Aug-23,-0.9
07-Aug-23,-0.4
07-Aug-23,-0.5
07-Aug-23,-0.6
07-Aug-23,0.8
07-Aug-23,-0.5
07-Aug-23,0.4
07-Aug-23,0.2
07-Aug-23,0.7
07-Aug-23,0.1
07-Aug-23,-0.2
07-Aug-23,0.8
07-Aug-23,0.3
07-Aug-23,0.5
07-Aug-23,0
07-Aug-23,-0.7
07-Aug-23,-0.2
07-Aug-23,0.8
07-Aug-23,0.1
07-Aug-23,0
07-Aug-23,-0.3
07-Aug-23,-0.4
07-Aug-23,-0.6
07-Aug-23,-0.5
07-Aug-23,0.3
07-Aug-23,-0.6
07-Aug-23,0
06-Aug-23,0.1
06-Aug-23,-0.4
06-Aug-23,-0.2
05-Aug-23,-0.3
05-Aug-23,0.1
05-Aug-23,0.9
05-Aug-23,0.5
05-Aug-23,-0.7
05-Aug-23,0.2
05-Aug-23,0.8
05-Aug-23,0.4
05-Aug-23,-0.5
05-Aug-23,-0.8
05-Aug-23,0.7
04-Aug-23,-0.3
04-Aug-23,-0.1
04-Aug-23,0.1
04-Aug-23,-0.2
04-Aug-23,-0.6
04-Aug-23,0.4
04-Aug-23,0.5
04-Aug-23,-0.3
04-Aug-23,-0.4
04-Aug-23,0.2
04-Aug-23,-0.7
04-Aug-23,-0.8
04-Aug-23,-0.3
04-Aug-23,-0.4
04-Aug-23,0.1
04-Aug-23,-0.7
04-Aug-23,0.6
04-Aug-23,0.1
04-Aug-23,0.4
04-Aug-23,-0.2
04-Aug-23,-0.5
04-Aug-23,0.8
04-Aug-23,0.2
03-Aug-23,0
03-Aug-23,-0.5
03-Aug-23,-0.6
03-Aug-23,-0.7
03-Aug-23,-0.8
03-Aug-23,-0.3
03-Aug-23,0.7
03-Aug-23,-0.9
03-Aug-23,-0.6
03-Aug-23,-0.4
03-Aug-23,-0.6
03-Aug-23,0.3
03-Aug-23,0.8
03-Aug-23,-0.3
03-Aug-23,0.9
03-Aug-23,-0.4
03-Aug-23,-0.2
03-Aug-23,-0.7
03-Aug-23,0.5
03-Aug-23,0.4
03-Aug-23,-0.7
03-Aug-23,-0.3
03-Aug-23,0.1
03-Aug-23,-0.8
03-Aug-23,0.6
02-Aug-23,0.1
02-Aug-23,-0.8
02-Aug-23,-0.5
02-Aug-23,-0.9
02-Aug-23,0
02-Aug-23,0.7
02-Aug-23,0.5
02-Aug-23,-0.6
02-Aug-23,-0.1
02-Aug-23,-0.4
02-Aug-23,0.3
02-Aug-23,-0.3
02-Aug-23,0.4
02-Aug-23,0.5
02-Aug-23,0
02-Aug-23,0.8
02-Aug-23,0.2
02-Aug-23,-0.6
02-Aug-23,0.7
02-Aug-23,0.2
02-Aug-23,0.6
02-Aug-23,0.2
02-Aug-23,-0.5
02-Aug-23,0.3
02-Aug-23,-0.7
02-Aug-23,0.7
01-Aug-23,-0.3
01-Aug-23,-0.6
01-Aug-23,0.1
01-Aug-23,-0.8
01-Aug-23,0.4
01-Aug-23,0.5
01-Aug-23,-0.7
01-Aug-23,-0.2
01-Aug-23,0.8
01-Aug-23,-0.4
01-Aug-23,-0.7
22-Mar-24,-0.5
22-Mar-24,0.6
22-Mar-24,0.3
22-Mar-24,0.1
22-Mar-24,-0.3
22-Mar-24,0.6
22-Mar-24,-0.8
22-Mar-24,-0.2
22-Mar-24,0.2
22-Mar-24,0.1
22-Mar-24,0.3
21-Mar-24,0.5
21-Mar-24,0
21-Mar-24,-0.6
21-Mar-24,0.4
21-Mar-24,0.2
01-Aug-23,0.7
01-Aug-23,-0.3
01-Aug-23,-0.5
01-Aug-23,0.2
01-Aug-23,0.6
01-Aug-23,-0.8
01-Aug-23,-0.4
01-Aug-23,0.1
01-Aug-23,-0.3
01-Aug-23,-0.7
01-Aug-23,0.5
01-Aug-23,-0.1
01-Aug-23,-0.7
31-Jul-23,-0.5
31-Jul-23,0.3
31-Jul-23,-0.4
31-Jul-23,0.2
31-Jul-23,-0.6
31-Jul-23,0.1
31-Jul-23,0.1
31-Jul-23,0.3
31-Jul-23,-0.7
31-Jul-23,-0.4
31-Jul-23,0.5
31-Jul-23,0.2
31-Jul-23,-0.1
31-Jul-23,-0.7
31-Jul-23,-0.6
31-Jul-23,0.3
31-Jul-23,0.8
31-Jul-23,0.9
31-Jul-23,0.6
31-Jul-23,0.4
31-Jul-23,-0.3
31-Jul-23,-0.8
31-Jul-23,-0.2
31-Jul-23,0.1
31-Jul-23,0.3
31-Jul-23,-0.9
30-Jul-23,0.7
30-Jul-23,-0.5
30-Jul-23,0.2
30-Jul-23,0.4
30-Jul-23,0.8
30-Jul-23,-0.8
30-Jul-23,0.1
30-Jul-23,0.7
29-Jul-23,-0.5
29-Jul-23,-0.7
29-Jul-23,-0.4
29-Jul-23,0.1
29-Jul-23,-0.2
29-Jul-23,0.3
29-Jul-23,-0.6
29-Jul-23,0.6
29-Jul-23,-0.3
28-Jul-23,-0.7
28-Jul-23,-0.5
28-Jul-23,0.4
28-Jul-23,-0.8
28-Jul-23,-0.4
28-Jul-23,0.1
28-Jul-23,-0.5
28-Jul-23,-0.7
28-Jul-23,-0.2
28-Jul-23,-0.6
28-Jul-23,0.3
28-Jul-23,0.2
28-Jul-23,-0.1
28-Jul-23,-0.3
28-Jul-23,0.5
28-Jul-23,-0.4
27-Jul-23,0
27-Jul-23,0.1
27-Jul-23,-0.2
27-Jul-23,0.1
27-Jul-23,-0.5
27-Jul-23,0.5
27-Jul-23,-0.3
27-Jul-23,0.3
27-Jul-23,0
27-Jul-23,-0.6
27-Jul-23,0.2
27-Jul-23,-0.7
27-Jul-23,0.7
27-Jul-23,0.3
27-Jul-23,-0.6
27-Jul-23,-0.4
27-Jul-23,0.8
27-Jul-23,0.1
27-Jul-23,0.1
27-Jul-23,0.4
26-Jul-23,0.2
26-Jul-23,0.1
26-Jul-23,-0.3
26-Jul-23,-0.4
26-Jul-23,-0.7
26-Jul-23,-0.5
26-Jul-23,-0.4
26-Jul-23,-0.5
26-Jul-23,-0.2
26-Jul-23,-0.8
26-Jul-23,-0.3
26-Jul-23,-0.6
26-Jul-23,-0.3
26-Jul-23,0.4
26-Jul-23,0.2
26-Jul-23,0.6
26-Jul-23,-0.4
26-Jul-23,-0.7
26-Jul-23,0.1
26-Jul-23,0.6
26-Jul-23,-0.7
26-Jul-23,0.2
26-Jul-23,0
26-Jul-23,0.8
25-Jul-23,0.1
25-Jul-23,0.1
25-Jul-23,0
25-Jul-23,-0.5
25-Jul-23,-0.5
25-Jul-23,-0.6
25-Jul-23,-0.3
25-Jul-23,-0.2
25-Jul-23,-0.8
25-Jul-23,-0.5
25-Jul-23,0.1
25-Jul-23,0.6
25-Jul-23,-0.4
25-Jul-23,-0.3
25-Jul-23,-0.7
25-Jul-23,0.2
25-Jul-23,0.8
25-Jul-23,-0.6
25-Jul-23,0.5
25-Jul-23,-0.2
25-Jul-23,0.3
25-Jul-23,0
25-Jul-23,-0.6
25-Jul-23,-0.7
25-Jul-23,-0.2
25-Jul-23,-0.8
25-Jul-23,-0.9
24-Jul-23,-0.7
24-Jul-23,0.4
24-Jul-23,-0.8
24-Jul-23,0.6
24-Jul-23,0.7
24-Jul-23,-0.3
24-Jul-23,-0.4
24-Jul-23,0.1
24-Jul-23,0.3
24-Jul-23,0.5
24-Jul-23,0.2
24-Jul-23,0.7
24-Jul-23,-0.7
24-Jul-23,-0.8
24-Jul-23,-0.3
24-Jul-23,-0.4
24-Jul-23,-0.5
21-Mar-24,-0.5
21-Mar-24,-0.9
21-Mar-24,0.3
21-Mar-24,-0.7
21-Mar-24,0.5
21-Mar-24,0.1
21-Mar-24,-0.4
21-Mar-24,0.3
21-Mar-24,-0.6
21-Mar-24,0.4
21-Mar-24,0.5
21-Mar-24,0.7
21-Mar-24,0.7
20-Mar-24,-0.6
20-Mar-24,-0.2
20-Mar-24,-0.5
24-Jul-23,0.8
24-Jul-23,0.5
24-Jul-23,0.1
24-Jul-23,0.3
24-Jul-23,-0.9
24-Jul-23,0.6
24-Jul-23,0.9
23-Jul-23,0.7
23-Jul-23,-0.7
23-Jul-23,0.3
23-Jul-23,0.6
23-Jul-23,-0.8
23-Jul-23,0.1
22-Jul-23,-0.9
22-Jul-23,-0.4
22-Jul-23,0.4
22-Jul-23,0.7
22-Jul-23,-0.8
22-Jul-23,-0.3
22-Jul-23,-0.7
22-Jul-23,0.4
22-Jul-23,0.2
22-Jul-23,0.3
22-Jul-23,-0.5
21-Jul-23,-0.3
21-Jul-23,0.8
21-Jul-23,-0.6
21-Jul-23,0.2
21-Jul-23,0.5
21-Jul-23,0.4
21-Jul-23,-0.8
21-Jul-23,-0.5
21-Jul-23,-0.6
21-Jul-23,0.3
21-Jul-23,0.1
21-Jul-23,0.7
21-Jul-23,-0.6
21-Jul-23,0.6
21-Jul-23,0.8
21-Jul-23,-0.2
21-Jul-23,-0.4
21-Jul-23,-0.5
21-Jul-23,0.2
21-Jul-23,0.7
21-Jul-23,0.1
21-Jul-23,-0.9
21-Jul-23,0.5
21-Jul-23,-0.2
21-Jul-23,0.1
21-Jul-23,0.3
20-Jul-23,0.1
20-Jul-23,-0.1
20-Jul-23,-0.3
20-Jul-23,0.7
20-Jul-23,-0.4
20-Jul-23,-0.5
20-Jul-23,0.4
20-Jul-23,-0.7
20-Jul-23,-0.8
20-Jul-23,-0.3
20-Jul-23,-0.2
20-Jul-23,0.3
20-Jul-23,-0.6
20-Jul-23,0.6
20-Jul-23,-0.3
20-Jul-23,-0.2
20-Jul-23,0.4
20-Jul-23,-0.3
20-Jul-23,0.5
20-Jul-23,-0.4
20-Jul-23,-0.5
20-Jul-23,0.2
20-Jul-23,-0.3
19-Jul-23,0.3
19-Jul-23,-0.4
19-Jul-23,0.2
19-Jul-23,0.4
19-Jul-23,0.1
19-Jul-23,-0.7
19-Jul-23,0.1
19-Jul-23,0.3
19-Jul-23,-0.5
19-Jul-23,0.2
19-Jul-23,-0.1
19-Jul-23,-0.8
19-Jul-23,-0.4
19-Jul-23,0.6
19-Jul-23,0.5
19-Jul-23,-0.2
19-Jul-23,-0.7
19-Jul-23,-0.3
19-Jul-23,0.7
19-Jul-23,0.8
19-Jul-23,-0.6
19-Jul-23,-0.3
19-Jul-23,0.2
19-Jul-23,-0.4
19-Jul-23,0.6
19-Jul-23,-0.3
18-Jul-23,0.1
18-Jul-23,0.2
18-Jul-23,-0.5
18-Jul-23,-0.7
18-Jul-23,-0.2
18-Jul-23,-0.1
18-Jul-23,-0.6
18-Jul-23,-0.3
18-Jul-23,-0.5
18-Jul-23,-0.4
18-Jul-23,-0.6
18-Jul-23,0.1
18-Jul-23,0.3
18-Jul-23,0.5
18-Jul-23,0.4
18-Jul-23,0.7
18-Jul-23,0.8
18-Jul-23,-0.5
18-Jul-23,0.4
18-Jul-23,-0.3
18-Jul-23,0.3
18-Jul-23,-0.8
18-Jul-23,-0.4
18-Jul-23,0.2
18-Jul-23,-0.7
18-Jul-23,0.1
18-Jul-23,-0.1
18-Jul-23,0.8
18-Jul-23,-0.2
18-Jul-23,-0.9
17-Jul-23,0.1
17-Jul-23,-0.6
17-Jul-23,0.2
17-Jul-23,0.1
17-Jul-23,0.6
17-Jul-23,0.3
17-Jul-23,0.2
17-Jul-23,0.4
17-Jul-23,-0.4
17-Jul-23,-0.8
17-Jul-23,0.7
17-Jul-23,0.8
17-Jul-23,-0.2
17-Jul-23,-0.5
17-Jul-23,0.6
17-Jul-23,0.1
17-Jul-23,-0.2
17-Jul-23,-0.2
17-Jul-23,-0.7
17-Jul-23,0.6
17-Jul-23,-0.3
17-Jul-23,-0.5
17-Jul-23,0.7
17-Jul-23,0.3
16-Jul-23,0.8
16-Jul-23,0.5
16-Jul-23,-0.8
16-Jul-23,-0.3
16-Jul-23,0.4
15-Jul-23,0.5
15-Jul-23,0.8
20-Mar-24,0.2
20-Mar-24,-0.6
20-Mar-24,0.3
20-Mar-24,-0.4
20-Mar-24,-0.6
20-Mar-24,-0.3
20-Mar-24,-0.4
20-Mar-24,0.5
20-Mar-24,0.6
20-Mar-24,0.7
20-Mar-24,0.6
20-Mar-24,-0.7
20-Mar-24,-0.2
20-Mar-24,-0.3
20-Mar-24,0.7
19-Mar-24,-0.6
15-Jul-23,-0.7
15-Jul-23,-0.5
15-Jul-23,0.3
15-Jul-23,0.1
15-Jul-23,0.4
14-Jul-23,-0.7
14-Jul-23,0.4
14-Jul-23,-0.8
14-Jul-23,0.9
14-Jul-23,-0.6
14-Jul-23,-0.8
14-Jul-23,0.4
14-Jul-23,-0.2
14-Jul-23,0.1
14-Jul-23,0.5
14-Jul-23,0.3
14-Jul-23,-0.9
14-Jul-23,-0.4
14-Jul-23,-0.1
14-Jul-23,-0.5
14-Jul-23,0.7
14-Jul-23,0.1
14-Jul-23,-0.5
14-Jul-23,-0.6
14-Jul-23,0.8
14-Jul-23,-0.3
14-Jul-23,-0.4
14-Jul-23,0.1
14-Jul-23,0.6
14-Jul-23,-0.7
14-Jul-23,-0.2
13-Jul-23,0.7
13-Jul-23,-0.3
13-Jul-23,0.8
13-Jul-23,-0.6
13-Jul-23,0.3
13-Jul-23,-0.4
13-Jul-23,0.9
13-Jul-23,-0.7
13-Jul-23,-0.1
13-Jul-23,-0.4
13-Jul-23,-0.5
13-Jul-23,0.2
13-Jul-23,0.5
13-Jul-23,-0.8
13-Jul-23,0.4
13-Jul-23,-0.9
13-Jul-23,0.8
13-Jul-23,-0.2
13-Jul-23,0.5
13-Jul-23,0.6
13-Jul-23,0.4
13-Jul-23,-0.7
13-Jul-23,0.1
13-Jul-23,0.3
13-Jul-23,0.2
13-Jul-23,-0.6
13-Jul-23,0.3
13-Jul-23,0.5
13-Jul-23,0.6
13-Jul-23,0.7
12-Jul-23,0.1
12-Jul-23,0.7
12-Jul-23,0.4
12-Jul-23,0.5
12-Jul-23,-0.3
12-Jul-23,0.1
12-Jul-23,-0.1
12-Jul-23,0.6
12-Jul-23,-0.7
12-Jul-23,0
12-Jul-23,0
12-Jul-23,-0.2
12-Jul-23,-0.3
12-Jul-23,0
12-Jul-23,0.1
12-Jul-23,0.3
12-Jul-23,-0.2
12-Jul-23,-0.3
12-Jul-23,0.8
12-Jul-23,0
12-Jul-23,0.7
12-Jul-23,-0.7
12-Jul-23,0.2
12-Jul-23,-0.3
12-Jul-23,-0.5
12-Jul-23,0.2
11-Jul-23,0.1
11-Jul-23,-0.1
11-Jul-23,0.8
11-Jul-23,-0.6
11-Jul-23,0.1
11-Jul-23,0
11-Jul-23,0
11-Jul-23,0
11-Jul-23,0
11-Jul-23,0.5
11-Jul-23,0
11-Jul-23,-0.6
11-Jul-23,0.2
11-Jul-23,0.1
11-Jul-23,0
11-Jul-23,0
11-Jul-23,-0.1
11-Jul-23,-0.7
11-Jul-23,-0.4
11-Jul-23,0
11-Jul-23,-0.4
11-Jul-23,0
11-Jul-23,-0.8
11-Jul-23,-0.2
11-Jul-23,-0.3
11-Jul-23,-0.2
11-Jul-23,-0.5
10-Jul-23,0.5
10-Jul-23,0.2
10-Jul-23,-0.3
10-Jul-23,0.3
10-Jul-23,-0.4
10-Jul-23,0.2
10-Jul-23,-0.2
10-Jul-23,-0.3
10-Jul-23,0.8
10-Jul-23,0.1
10-Jul-23,0.9
10-Jul-23,0.9
10-Jul-23,-0.1
10-Jul-23,0.3
10-Jul-23,0.1
10-Jul-23,-0.8
10-Jul-23,-0.4
10-Jul-23,-0.5
10-Jul-23,-0.2
10-Jul-23,-0.6
10-Jul-23,0.7
10-Jul-23,-0.9
10-Jul-23,-0.3
09-Jul-23,0.3
09-Jul-23,0.5
09-Jul-23,-0.8
09-Jul-23,-0.7
09-Jul-23,-0.1
09-Jul-23,0.4
09-Jul-23,0.3
09-Jul-23,0.2
08-Jul-23,0.4
08-Jul-23,-0.4
08-Jul-23,0.1
08-Jul-23,0.4
08-Jul-23,0.7
08-Jul-23,0.1
07-Jul-23,0.1
07-Jul-23,0.7
07-Jul-23,-0.3
07-Jul-23,-0.7
07-Jul-23,-0.8
07-Jul-23,-0.1
07-Jul-23,0.6
07-Jul-23,0.5
07-Jul-23,0.1
16-Apr-24,-0.6
16-Apr-24,-0.8
16-Apr-24,-0.3
16-Apr-24,-0.7
16-Apr-24,-0.2
16-Apr-24,-0.5
16-Apr-24,0.4
16-Apr-24,-0.2
16-Apr-24,-0.7
16-Apr-24,-0.2
16-Apr-24,-0.5
15-Apr-24,0.8
15-Apr-24,0.3
15-Apr-24,-0.2
15-Apr-24,0.6
15-Apr-24,0.2
19-Mar-24,-0.7
19-Mar-24,0.1
19-Mar-24,0.2
19-Mar-24,0.4
19-Mar-24,-0.8
19-Mar-24,-0.4
19-Mar-24,0.6
19-Mar-24,-0.3
19-Mar-24,0.2
19-Mar-24,-0.6
19-Mar-24,-0.4
19-Mar-24,-0.7
19-Mar-24,-0.8
19-Mar-24,0.3
19-Mar-24,0.8
19-Mar-24,0.2
07-Jul-23,-0.2
07-Jul-23,-0.5
07-Jul-23,0.4
07-Jul-23,-0.1
07-Jul-23,-0.6
07-Jul-23,-0.3
07-Jul-23,0.5
07-Jul-23,-0.7
07-Jul-23,0.3
07-Jul-23,-0.5
07-Jul-23,-0.6
07-Jul-23,-0.9
07-Jul-23,-0.3
07-Jul-23,-0.4
06-Jul-23,0.3
06-Jul-23,-0.4
06-Jul-23,-0.2
06-Jul-23,0.5
06-Jul-23,-0.6
06-Jul-23,0.1
06-Jul-23,-0.3
06-Jul-23,-0.7
06-Jul-23,-0.4
06-Jul-23,-0.5
06-Jul-23,0.4
06-Jul-23,0.7
06-Jul-23,-0.3
06-Jul-23,0.1
06-Jul-23,0.1
06-Jul-23,0
06-Jul-23,0.1
06-Jul-23,-0.8
06-Jul-23,-0.1
06-Jul-23,-0.1
06-Jul-23,0.3
06-Jul-23,0.1
06-Jul-23,0
06-Jul-23,0.1
06-Jul-23,-0.7
06-Jul-23,-0.2
06-Jul-23,0.3
05-Jul-23,-0.3
05-Jul-23,-0.6
05-Jul-23,-0.1
05-Jul-23,-0.5
05-Jul-23,-0.7
05-Jul-23,0.3
05-Jul-23,0.1
06-Jul-23,0.1
06-Jul-23,-0.7
06-Jul-23,-0.2
06-Jul-23,0.3
05-Jul-23,-0.3
05-Jul-23,-0.6
05-Jul-23,-0.1
05-Jul-23,-0.5
05-Jul-23,-0.7
05-Jul-23,0.3
05-Jul-23,0.1
05-Jul-23,0.2
05-Jul-23,-0.4
05-Jul-23,-0.5
05-Jul-23,0.1
05-Jul-23,0.1
05-Jul-23,-0.3
05-Jul-23,-0.5
05-Jul-23,0.1
05-Jul-23,0.5
05-Jul-23,0.2
05-Jul-23,-0.1
05-Jul-23,0.2
05-Jul-23,-0.4
05-Jul-23,0
05-Jul-23,0.1
05-Jul-23,-0.9
05-Jul-23,0.5
05-Jul-23,-0.3
04-Jul-23,0.3
04-Jul-23,-0.5
04-Jul-23,0.7
04-Jul-23,-0.3
04-Jul-23,0.3
04-Jul-23,-0.2
04-Jul-23,0.1
04-Jul-23,0.5
04-Jul-23,0.4
04-Jul-23,-0.2
04-Jul-23,0
04-Jul-23,0.8
04-Jul-23,-0.4
04-Jul-23,0.6
04-Jul-23,0.6
04-Jul-23,-0.6
04-Jul-23,-0.3
04-Jul-23,-0.7
04-Jul-23,0.2
04-Jul-23,0.4
04-Jul-23,0.7
04-Jul-23,0.1
04-Jul-23,0
04-Jul-23,0.5
04-Jul-23,0.3
04-Jul-23,0.8
03-Jul-23,0.4
03-Jul-23,-0.6
03-Jul-23,-0.1
03-Jul-23,0.4
03-Jul-23,0.1
03-Jul-23,0.1
03-Jul-23,0.3
03-Jul-23,0.9
03-Jul-23,-0.4
03-Jul-23,0.3
03-Jul-23,-0.5
03-Jul-23,0.1
03-Jul-23,0.1
03-Jul-23,0.3
03-Jul-23,0
03-Jul-23,0.3
03-Jul-23,-0.3
03-Jul-23,0.6
03-Jul-23,-0.8
03-Jul-23,-0.7
03-Jul-23,0.4
03-Jul-23,0.3
03-Jul-23,0.2
03-Jul-23,-0.6
03-Jul-23,-0.7
03-Jul-23,-0.5
03-Jul-23,-0.2
02-Jul-23,-0.6
02-Jul-23,-0.7
02-Jul-23,-0.8
